Date,Name,Amount,Analysis_Status,Exclusion_Reason,Category,Source,Type,Status,Date_parsed,Month,MonthName,MonthNum
08/15/2025,TST*MAMA PHO - GRAND S,-3.52,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-08-15,2025-08,August,8
08/15/2025,PayPal,1.75,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-15,2025-08,August,8
08/15/2025,Nyx*Five Star Food Ser,-2.75,Excluded,Non-Finalized (Status: Reversed),Excluded,Business/Main,Void of Authorization,Reversed,2025-08-15,2025-08,August,8
08/15/2025,PayPal,-2.75,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-15,2025-08,August,8
08/15/2025,Nyx*Five Star Food Ser,-2.75,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-15,2025-08,August,8
08/15/2025,Grand Gourmet Deli NY,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-15,2025-08,August,8
08/15/2025,PayPal,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-15,2025-08,August,8
08/15/2025,Nayax **Franchard Nels,-1.75,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-15,2025-08,August,8
08/15/2025,Nayax **Franchard Nels,-1.75,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-15,2025-08,August,8
08/14/2025,CURB MOBILITY,-148.61,Included (True Spend),,Transportation,Personal,General PayPal Debit Card Transaction,Completed,2025-08-14,2025-08,August,8
08/14/2025,7-ELEVEN,-2.99,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-14,2025-08,August,8
08/14/2025,CURB MOBILITY,-148.61,Included (True Spend),,Transportation,Personal,General Authorization,Completed,2025-08-14,2025-08,August,8
08/14/2025,PayPal,-55.07,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-14,2025-08,August,8
08/14/2025,UBR* PENDING.UBER.COM,-55.07,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-14,2025-08,August,8
08/14/2025,Aizihaer Tuerxuntuoheti,-49.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,Apple Services,-21.26,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,Apple Services,-14.12,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,Apple Services,-6.37,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,603 GOURMET DELI CORP,-4.15,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-14,2025-08,August,8
08/14/2025,603 GOURMET DELI CORP,-4.15,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-08-14,2025-08,August,8
08/14/2025,PayPal,-1.75,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-14,2025-08,August,8
08/14/2025,Apple Services,-2.12,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,,4.98,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-14,2025-08,August,8
08/14/2025,REB NYC,49.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-14,2025-08,August,8
08/14/2025,,6.37,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-14,2025-08,August,8
08/14/2025,PayPal,148.61,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-08-14,2025-08,August,8
08/14/2025,PayPal,4.15,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-14,2025-08,August,8
08/14/2025,,2.12,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-14,2025-08,August,8
08/14/2025,,0.73,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-14,2025-08,August,8
08/14/2025,Nayax **Franchard Nels,-1.75,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-14,2025-08,August,8
08/13/2025,PayPal,-4.15,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,CURB MOBILITY,-148.61,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,PayPal,-148.61,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-13,2025-08,August,8
08/13/2025,PayPal,-31.58,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,VESTA  *AT&T PREPAID,-31.58,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,VESTA  *AT&T PREPAID,-31.58,Included (True Spend),,Phone/Utilities,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-13,2025-08,August,8
08/13/2025,603 GOURMET DELI CORP,-4.15,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-13,2025-08,August,8
08/13/2025,MCDONALD'S F27377,-3.62,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-13,2025-08,August,8
08/13/2025,MCDONALD'S F27377,-3.62,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-13,2025-08,August,8
08/13/2025,PayPal,3.62,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-13,2025-08,August,8
08/13/2025,,28.7,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-13,2025-08,August,8
08/13/2025,PayPal,31.58,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-13,2025-08,August,8
08/13/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-13,2025-08,August,8
08/13/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-13,2025-08,August,8
08/13/2025,Earl Goehring,150.0,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-13,2025-08,August,8
08/12/2025,,2.12,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-12,2025-08,August,8
08/12/2025,UBR* PENDING.UBER.COM,-36.97,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-12,2025-08,August,8
08/12/2025,REB NYC,-50.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-12,2025-08,August,8
08/12/2025,UBER   *TRIP,-36.95,Included (True Spend),,Transportation,Business/Main,ReAuthorization,Completed,2025-08-12,2025-08,August,8
08/12/2025,MCDONALD'S F27377,-3.62,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-12,2025-08,August,8
08/12/2025,PayPal,-3.62,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-12,2025-08,August,8
08/12/2025,Apple Services,-2.12,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-12,2025-08,August,8
08/12/2025,UBER   *TRIP,-36.95,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-12,2025-08,August,8
08/12/2025,,10.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-12,2025-08,August,8
08/12/2025,,20.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-12,2025-08,August,8
08/12/2025,,21.26,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-12,2025-08,August,8
08/12/2025,PayPal,36.95,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-12,2025-08,August,8
08/12/2025,Aizihaer Tuerxuntuoheti,48.5,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-12,2025-08,August,8
08/12/2025,,50.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-12,2025-08,August,8
08/12/2025,,15.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-12,2025-08,August,8
08/11/2025,UBR* PENDING.UBER.COM,-21.93,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-11,2025-08,August,8
08/11/2025,ALYAMANI GROCERY,-11.44,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,DM 561,-12.46,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-11,2025-08,August,8
08/11/2025,DM 561,-12.46,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,UBER   *TRIP,-21.92,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,UBER   *TRIP,-21.92,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,ReAuthorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,PayPal,-21.92,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,PayPal,-36.95,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,UBR* PENDING.UBER.COM,-21.96,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-11,2025-08,August,8
08/11/2025,UBR* PENDING.UBER.COM,-21.96,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,UBER   *TRIP,-36.95,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,ReAuthorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,PayPal,-3.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,UBR* PENDING.UBER.COM,-36.97,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,PayPal,-36.97,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,REB NYC,-50.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,-11.44,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,ALYAMANI GROCERY,-11.44,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,SQ *HENA350INC,-3.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-11,2025-08,August,8
08/11/2025,,20.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-11,2025-08,August,8
08/11/2025,,50.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-11,2025-08,August,8
08/11/2025,SQ *HENA350INC,-3.5,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,36.97,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,21.96,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,21.93,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,21.92,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,,21.26,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-11,2025-08,August,8
08/11/2025,Aizihaer Tuerxuntuoheti,48.5,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,12.46,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,3.5,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,2.6,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/11/2025,EL PUTNAM GROCERY,-2.6,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-08-11,2025-08,August,8
08/11/2025,EL PUTNAM GROCERY,-2.6,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-11,2025-08,August,8
08/11/2025,PayPal,11.44,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-11,2025-08,August,8
08/10/2025,UBR* PENDING.UBER.COM,-20.93,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,MCDONALD'S F23533,-12.4,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,MCDONALD'S F23533,-12.4,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,-12.46,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,DM 561,-12.46,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,TST*MAMA PHO - GRAND S,-17.69,Included (True Spend),,Dining/Restaurants,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,TST*MAMA PHO - GRAND S,-17.69,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,-21.93,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,UBR* PENDING.UBER.COM,-20.93,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,UBR* PENDING.UBER.COM,-21.93,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,UBR* PENDING.UBER.COM,-21.96,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,TST*MAMA PHO - GRAND S,-26.08,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,TST*MAMA PHO - GRAND S,-26.08,Included (True Spend),,Dining/Restaurants,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,"NOTION LABS, INC.",-12.0,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,"NOTION LABS, INC.",-12.0,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,-21.96,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,DD *DOORDASH ARTICHOKE,-11.56,Included (True Spend),,Delivery,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,11.56,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,DD *DOORDASH ARTICHOKE,-11.56,Included (True Spend),,Delivery,Business/Main,General Authorization,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,26.08,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,20.93,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,17.69,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,12.4,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,PayPal,12.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/10/2025,,28.7,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-10,2025-08,August,8
08/10/2025,,7.25,Excluded,Money In / Refund,Excluded,Business/Main,Debit Card Cash Back Bonus,Completed,2025-08-10,2025-08,August,8
08/10/2025,,2.12,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-10,2025-08,August,8
08/10/2025,PayPal,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,Grand Gourmet Deli NY,-2.6,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-10,2025-08,August,8
08/10/2025,Grand Gourmet Deli NY,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-10,2025-08,August,8
08/10/2025,PayPal,2.6,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-10,2025-08,August,8
08/09/2025,DD *DOORDASH XIANFAMOU,-19.11,Included (True Spend),,Delivery,Business/Main,General Authorization,Completed,2025-08-09,2025-08,August,8
08/09/2025,"NOTION LABS, INC.",-12.0,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-09,2025-08,August,8
08/09/2025,"NOTION LABS, INC.",-12.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,"DoorDash, Inc.",-17.46,Included (True Spend),,Delivery,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-08-09,2025-08,August,8
08/09/2025,TST*MAMA PHO - GRAND S,-17.69,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,PayPal,-17.69,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,PayPal,-20.93,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,DD *DOORDASH XIANFAMOU,-19.11,Included (True Spend),,Delivery,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-09,2025-08,August,8
08/09/2025,UBR* PENDING.UBER.COM,-20.93,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,TST*MAMA PHO - GRAND S,-26.08,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-09,2025-08,August,8
08/09/2025,AT&T 7875 7875,-5.0,Included (True Spend),,Phone/Utilities,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,-12.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,PayPal,-26.08,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,AT&T 7875 7875,-5.0,Included (True Spend),,Phone/Utilities,Business/Main,General Authorization,Completed,2025-08-09,2025-08,August,8
08/09/2025,,6.37,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-09,2025-08,August,8
08/09/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-09,2025-08,August,8
08/09/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,19.11,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,17.46,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,12.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-09,2025-08,August,8
08/09/2025,EL PUTNAM GROCERY,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,PayPal,5.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-09,2025-08,August,8
08/09/2025,GREEN PARK GOURMET DEL,-2.6,Included (True Spend),,Other/Uncategorized,Personal,General Authorization,Completed,2025-08-09,2025-08,August,8
08/09/2025,GREEN PARK GOURMET DEL,-2.6,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-08-09,2025-08,August,8
08/09/2025,PayPal,2.6,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-08-09,2025-08,August,8
08/08/2025,DD *DOORDASH ARTICHOKE,-11.56,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,MCDONALD'S F3375,-5.91,Included (True Spend),,Fast Food,Business/Main,General Authorization,Completed,2025-08-08,2025-08,August,8
08/08/2025,MCDONALD'S F3375,-5.91,Included (True Spend),,Fast Food,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-08,2025-08,August,8
08/08/2025,Aizihaer Tuerxuntuoheti,-6.4,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-08-08,2025-08,August,8
08/08/2025,Apple Services,-10.62,Included (True Spend),,Tech & Subs,Personal,PreApproved Payment Bill User Payment,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,-11.56,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,SHELL,-15.0,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,-12.4,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,MCDONALD'S F23533,-12.4,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,SHELL,-15.0,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,-17.46,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,"DoorDash, Inc.",-17.46,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-08,2025-08,August,8
08/08/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-08-08,2025-08,August,8
08/08/2025,TST*MAMA PHO - GRAND S,-2.72,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-08-08,2025-08,August,8
08/08/2025,JC DELI & GRILL,-3.11,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,5.91,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-08,2025-08,August,8
08/08/2025,TST*MAMA PHO - GRAND S,-2.72,Included (True Spend),,Dining/Restaurants,Business/Main,General Authorization,Completed,2025-08-08,2025-08,August,8
08/08/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,15.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-08,2025-08,August,8
08/08/2025,,10.62,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-08,2025-08,August,8
08/08/2025,REB NYC,6.4,Excluded,Money In / Refund,Excluded,Personal,Mobile Payment,Completed,2025-08-08,2025-08,August,8
08/08/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-08-08,2025-08,August,8
08/08/2025,,4.69,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-08-08,2025-08,August,8
08/08/2025,PayPal,2.72,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-08,2025-08,August,8
08/08/2025,PayPal,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,GREEN PARK GOURMET DEL,-2.6,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-08-08,2025-08,August,8
08/08/2025,PayPal,3.11,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-08-08,2025-08,August,8
08/07/2025,TST*MAMA PHO - GRAND S,-2.72,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-08-07,2025-08,August,8
