"Date","Transaction ID","Transaction Type","Currency","Amount","Fee","Net Amount","Asset Type","Asset Price","Asset Amount","Status","Notes","Name of sender/receiver","Account"
"2024-11-08 18:31:36 EST","","Cash Card","USD","-$23.52","$0.00","-$23.52","","","","COMPLETE","TST* XI'AN FAMOUS FOODS -","","Cash Balance"
"2024-11-08 14:10:43 EST","","Cash Card","USD","$88.42","$0.00","$88.42","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-11-08 14:02:25 EST","","Cash Card","USD","$53.30","$0.00","$53.30","","","","COMPLETE","APPLE.COM/BILL","","Cash Balance"
"2024-11-08 10:20:07 EST","","Cash Card","USD","-$2.20","$0.00","-$2.20","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-08 09:44:48 EST","","Cash Card","USD","-$11.07","$0.00","-$11.07","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-11-08 09:15:17 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-08 09:15:12 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-08 09:14:47 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","FAILED","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-08 09:14:37 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","FAILED","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-08 06:01:35 EST","","Cash Card","USD","-$8.43","$0.00","-$8.43","","","","COMPLETE","WHOLESOME ORGANIC MARK","","Cash Balance"
"2024-11-08 06:01:05 EST","","Cash Card","USD","-$8.43","$0.00","-$8.43","","","","FAILED","WHOLESOME ORGANIC MARK","","Cash Balance"
"2024-11-08 05:13:58 EST","","","USD","-$1.34","$0.00","-$1.34","","","","COMPLETE","Sezzle ACCTVERIFY","","Cash Balance"
"2024-11-08 05:09:44 EST","","","USD","$0.36","$0.00","$0.36","","","","COMPLETE","Sezzle ACCTVERIFY","","Cash Balance"
"2024-11-08 05:09:44 EST","","","USD","$0.98","$0.00","$0.98","","","","COMPLETE","Sezzle ACCTVERIFY","","Cash Balance"
"2024-11-07 21:38:16 EST","","Cash Card","USD","-$15.81","$0.00","-$15.81","","","","COMPLETE","CHICK-FIL-A #04353","","Cash Balance"
"2024-11-07 21:37:59 EST","","Cash Card","USD","$10.11","$0.00","$10.11","","","","COMPLETE","CHICK-FIL-A #04353","","Cash Balance"
"2024-11-07 21:34:53 EST","","Cash Card","USD","-$10.11","$0.00","-$10.11","","","","COMPLETE","CHICK-FIL-A #04353","","Cash Balance"
"2024-11-07 21:07:11 EST","","Cash Card","USD","-$42.62","$0.00","-$42.62","","","","COMPLETE","BEST BUY #472","","Cash Balance"
"2024-11-07 19:08:16 EST","","Cash Card","USD","-$13.78","$0.00","-$13.78","","","","COMPLETE","WALGREENS STORE 125 MORRI","","Cash Balance"
"2024-11-07 18:35:00 EST","","Cash Card","USD","-$5.58","$0.00","-$5.58","","","","COMPLETE","RACEWAY","","Cash Balance"
"2024-11-07 18:34:21 EST","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","Raceway #2945","","Cash Balance"
"2024-11-07 04:34:18 EST","gy57hhn","P2P","USD","-$80.00","$0.00","-$80.00","","","","COMPLETE","$80 Payment To Tom Onuška","Tom Onuška","Cash Balance"
"2024-11-07 00:20:08 EST","","Cash Card","USD","-$53.30","$0.00","-$53.30","","","","COMPLETE","APPLE.COM/BILL","","Cash Balance"
"2024-11-07 00:17:25 EST","zys7z1t","P2P","USD","$80.00","$0.00","$80.00","","","","COMPLETE","Loan for SweedishFish","Tom Onuška","Cash Balance"
"2024-11-06 20:50:08 EST","","Cash Card","USD","-$6.00","$0.00","-$6.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-06 20:23:35 EST","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-06 20:23:08 EST","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-06 20:18:21 EST","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-06 19:34:35 EST","","Withdrawal","USD","-$20.00","$0.00","-$20.00","","","","FAILED","Cash Out","","Visa Debit 5430"
"2024-11-06 18:41:28 EST","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 1574"
"2024-11-06 18:38:43 EST","cm75yyh","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-11-06 18:04:35 EST","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 1574"
"2024-11-06 17:55:03 EST","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 1574"
"2024-11-06 17:54:52 EST","","Deposits","USD","$110.00","$0.00","$110.00","","","","FAILED","Add Cash","","Visa Debit 1574"
"2024-11-06 17:53:26 EST","","Deposits","USD","$90.00","$0.00","$90.00","","","","COMPLETE","Add Cash","","MasterCard Debit 6493"
"2024-11-06 17:16:07 EST","","Cash Card","USD","$38.03","$0.00","$38.03","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-11-06 13:32:42 EST","","Cash Card","USD","-$2.60","$0.00","-$2.60","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-11-05 20:14:06 EST","","Cash Card","USD","-$10.66","$0.00","-$10.66","","","","COMPLETE","TARGET STORE T-3411","","Cash Balance"
"2024-11-05 19:52:58 EST","","Cash Card","USD","-$33.68","$0.00","-$33.68","","","","COMPLETE","LIBERTY 8TH AVENUE","","Cash Balance"
"2024-11-05 19:52:15 EST","","Deposits","USD","$50.00","$0.00","$50.00","","","","COMPLETE","Add Cash","","MasterCard Debit 6493"
"2024-11-05 16:37:55 EST","","Cash Card","USD","-$2.60","$0.00","-$2.60","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-11-05 15:39:20 EST","","Cash Card","USD","-$2.20","$0.00","-$2.20","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-05 14:31:54 EST","","Cash Card","USD","-$7.80","$0.00","-$7.80","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-11-05 14:30:02 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-05 14:29:51 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-04 20:46:50 EST","","Cash Card","USD","$169.53","$0.00","$169.53","","","","COMPLETE","APPLE STORE  #R104","","Cash Balance"
"2024-11-04 17:31:20 EST","","Cash Card","USD","-$54.00","$0.00","-$54.00","","","","COMPLETE","A PLUS TEAM LLC","","Cash Balance"
"2024-11-04 16:45:42 EST","","Cash Card","USD","$68.77","$0.00","$68.77","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-11-04 16:31:05 EST","","Cash Card","USD","-$9.91","$0.00","-$9.91","","","","COMPLETE","RITE AID 02561","","Cash Balance"
"2024-11-04 14:29:11 EST","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","CHICK-FIL-A APP","","Cash Balance"
"2024-11-04 14:08:46 EST","","Cash Card","USD","$12.75","$0.00","$12.75","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-11-04 03:49:13 EST","","Cash Card","USD","$10.43","$0.00","$10.43","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-11-04 02:10:25 EST","","Cash Card","USD","-$25.00","$0.00","-$25.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-11-04 02:09:51 EST","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-11-04 01:21:05 EST","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-11-04 01:18:48 EST","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-04 00:09:25 EST","cdhjvk5","P2P","USD","-$80.00","$0.00","-$80.00","","","","COMPLETE","$80 Payment To Chet Manly","Chet Manly","Cash Balance"
"2024-11-03 16:02:25 EST","","Cash Card","USD","-$32.38","$0.00","-$32.38","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-11-03 11:35:57 EST","","Cash Card","USD","-$12.74","$0.00","-$12.74","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-11-03 03:17:30 EST","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-03 03:14:34 EST","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-03 03:13:56 EST","","Cash Card","USD","$113.00","$0.00","$113.00","","","","COMPLETE","ONE *ATuerxuntuoheti","","Cash Balance"
"2024-11-03 02:49:13 EST","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:56:40 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-02 01:56:26 EDT","","Deposits","USD","$30.00","$0.00","$30.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:54:58 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-02 01:54:33 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:31:45 EDT","kmzfr5b","P2P","USD","-$80.00","$0.00","-$80.00","","","","COMPLETE","$80 Payment To Chet Manly","Chet Manly","Cash Balance"
"2024-11-02 01:30:46 EDT","","Deposits","USD","$80.00","$0.00","$80.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:28:44 EDT","","Deposits","USD","$3.00","$0.00","$3.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:25:57 EDT","","Deposits","USD","$3.00","$0.00","$3.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-02 01:17:59 EDT","","Deposits","USD","$3.00","$0.00","$3.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-02 00:20:04 EDT","","Deposits","USD","$3.00","$0.00","$3.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:41:08 EDT","","Cash Card","USD","-$99.00","$0.00","-$99.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-01 22:40:51 EDT","","Deposits","USD","$99.00","$0.00","$99.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:40:14 EDT","","Cash Card","USD","-$16.00","$0.00","-$16.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-11-01 22:39:46 EDT","","Deposits","USD","$16.00","$0.00","$16.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:39:22 EDT","","Deposits","USD","$15.00","$0.00","$15.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:34:31 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:34:19 EDT","","Deposits","USD","$110.00","$0.00","$110.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-11-01 22:33:38 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 6177"
"2024-10-30 19:49:38 EDT","06jbatway","Cash App Pay Payment","USD","-$60.53","","-$60.53","","","","FAILED","$60.53 Payment At DoorDash","","MasterCard Debit"
"2024-10-30 02:17:22 EDT","b25xvax","P2P","USD","-$50.00","$0.00","-$50.00","","","","FAILED","love me","Anthony Difelice","Cash Balance"
"2024-10-29 12:53:54 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 6177"
"2024-10-29 10:26:22 EDT","fs4b7e5eg","Cash App Pay Payment","USD","-$38.73","","-$38.73","","","","FAILED","$38.73 Payment At DoorDash","","MasterCard Debit"
"2024-10-29 10:26:10 EDT","fs4pae8e9","Cash App Pay Payment","USD","-$38.73","","-$38.73","","","","FAILED","$38.73 Payment At DoorDash","","MasterCard Debit"
"2024-10-28 12:53:51 EDT","","Deposits","USD","$60.00","$0.00","$60.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-28 12:53:27 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","ONE*FINANCE","","Cash Balance"
"2024-10-28 12:53:25 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","ONE*FINANCE","","Cash Balance"
"2024-10-28 04:53:04 EDT","","Withdrawal","USD","-$128.37","$0.00","-$128.37","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-10-27 15:57:54 EDT","vbyd4rr","P2P","USD","-$300.00","$0.00","-$300.00","","","","COMPLETE","$300 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-27 15:51:51 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-27 15:49:55 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-27 11:54:21 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-27 11:54:09 EDT","","Deposits","USD","$200.00","$0.00","$200.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-27 00:23:45 EDT","","Cash Card","USD","-$19.00","$0.00","-$19.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-10-27 00:23:14 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-27 00:20:58 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-25 17:01:28 EDT","","Cash Card","USD","$27.55","$0.00","$27.55","","","","COMPLETE","WAL-MART #5111","","Cash Balance"
"2024-10-25 15:48:25 EDT","","Cash Card","USD","-$4.27","$0.00","-$4.27","","","","COMPLETE","QUICK CHEK FOOD STR 1002","","Cash Balance"
"2024-10-25 14:57:10 EDT","","Cash Card","USD","-$49.05","$0.00","-$49.05","","","","COMPLETE","CHEF GE","","Cash Balance"
"2024-10-25 14:55:52 EDT","","Deposits","USD","$44.44","$0.00","$44.44","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-25 14:15:06 EDT","","Cash Card","USD","-$49.26","$0.00","-$49.26","","","","COMPLETE","GOOD GUY VAPES","","Cash Balance"
"2024-10-25 11:27:44 EDT","","Cash Card","USD","-$3.18","$0.00","-$3.18","","","","COMPLETE","MCDONALD'S  F37082","","Cash Balance"
"2024-10-25 05:08:03 EDT","","Cash Card","USD","-$51.56","$0.00","-$51.56","","","","COMPLETE","SUNOCO 0368305901","","Cash Balance"
"2024-10-25 05:02:06 EDT","","Cash Card","USD","-$21.08","$0.00","-$21.08","","","","COMPLETE","PRET A MANGER 3401218","","Cash Balance"
"2024-10-25 04:53:28 EDT","","Account Notifications","USD","$0.00","","$0.00","","","","COMPLETE","New device login","","Cash Balance"
"2024-10-25 02:48:21 EDT","bbzcpax","P2P","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","$200 Payment To Tom Onuška","Tom Onuška","Cash Balance"
"2024-10-25 02:15:08 EDT","","Deposits","USD","$300.00","$0.00","$300.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-25 02:14:45 EDT","","Deposits","USD","$344.00","$0.00","$344.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-24 15:52:48 EDT","mdtv709","P2P","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","$50 Payment To Chet Manly","Chet Manly","Cash Balance"
"2024-10-24 15:30:23 EDT","ttz9gs3","P2P","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","chet","Chet Manly","Cash Balance"
"2024-10-24 15:30:19 EDT","","Account Notifications","USD","$0.00","","$0.00","","","","COMPLETE","New device login","","Cash Balance"
"2024-10-23 19:24:29 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-23 03:57:09 EDT","","Cash Card","USD","-$500.00","$0.00","-$500.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-23 03:56:26 EDT","","Deposits","USD","$500.00","$0.00","$500.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-23 03:56:15 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-23 03:10:59 EDT","","Cash Card","USD","-$45.08","$0.00","-$45.08","","","","COMPLETE","SUNOCO 0368301801","","Cash Balance"
"2024-10-23 03:05:31 EDT","","Cash Card","USD","-$16.58","$0.00","-$16.58","","","","COMPLETE","STARBUCKS 57892 3400808","","Cash Balance"
"2024-10-23 02:05:52 EDT","h5vztap","P2P","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","$50 Payment To Anthony Difelice","Anthony Difelice","Cash Balance"
"2024-10-22 23:19:20 EDT","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-10-22 22:35:54 EDT","","Cash Card","USD","$206.57","$0.00","$206.57","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-10-22 19:51:43 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-22 10:21:59 EDT","","Cash Card","USD","-$248.00","$0.00","-$248.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-22 10:21:17 EDT","","Cash Card","USD","-$249.00","$0.00","-$249.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-22 10:18:39 EDT","","Deposits","USD","$39.00","$0.00","$39.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-22 10:16:48 EDT","","Deposits","USD","$40.00","$0.00","$40.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-22 10:16:35 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-22 10:02:34 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-22 01:35:48 EDT","","Cash Card","USD","-$38.00","$0.00","-$38.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-21 20:12:57 EDT","","Cash Card","USD","-$19.00","$0.00","-$19.00","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-10-21 18:23:38 EDT","","Cash Card","USD","$77.82","$0.00","$77.82","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-21 18:16:24 EDT","","Cash Card","USD","-$55.00","$0.00","-$55.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-21 10:54:49 EDT","","Cash Card","USD","-$34.00","$0.00","-$34.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-21 08:31:02 EDT","","Cash Card","USD","-$2.20","$0.00","-$2.20","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-10-21 07:47:05 EDT","","Cash Card","USD","-$9.99","$0.00","-$9.99","","","","FAILED","FOUR*PLUS*SUBSCRIPTION","","Cash Balance"
"2024-10-21 07:22:27 EDT","","Cash Card","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-21 06:58:51 EDT","","Cash Card","USD","-$2.20","$0.00","-$2.20","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-10-20 22:44:35 EDT","","Cash Card","USD","-$111.46","$0.00","-$111.46","","","","COMPLETE","WAL-MART #3520","","Cash Balance"
"2024-10-20 22:18:37 EDT","#D-N63EO39","P2P","USD","$200.00","$0.00","$200.00","","","","COMPLETE","$200 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-20 21:19:45 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-20 19:57:56 EDT","","Cash Card","USD","-$90.10","$0.00","-$90.10","","","","COMPLETE","THE HOME DEPOT 6175","","Cash Balance"
"2024-10-20 18:20:49 EDT","","Cash Card","USD","-$14.32","$0.00","-$14.32","","","","COMPLETE","TST* XI'AN FAMOUS FOODS -","","Cash Balance"
"2024-10-20 18:16:17 EDT","","Cash Card","USD","-$6.74","$0.00","-$6.74","","","","COMPLETE","DUNKIN #363004","","Cash Balance"
"2024-10-20 18:14:35 EDT","","Deposits","USD","$20.00","$0.00","$20.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-20 18:14:24 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-20 18:12:56 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","FAILED","Add Cash","","MasterCard Debit 6177"
"2024-10-20 18:03:53 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 6177"
"2024-10-20 17:57:43 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-19 03:50:32 EDT","","Cash Card","USD","-$63.14","$0.00","-$63.14","","","","COMPLETE","NUTHOUSE HARDWARE","","Cash Balance"
"2024-10-19 03:49:14 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-19 03:47:38 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-19 03:46:38 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-19 03:46:26 EDT","","Deposits","USD","$2.00","$0.00","$2.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-19 03:44:25 EDT","","Deposits","USD","$1.00","$0.00","$1.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-19 03:42:26 EDT","","Cash Card","USD","$56.54","$0.00","$56.54","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-19 03:39:51 EDT","","Cash Card","USD","$3.35","$0.00","$3.35","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-19 03:39:31 EDT","","Cash Card","USD","-$61.00","$0.00","-$61.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-19 03:39:07 EDT","","Cash Card","USD","-$63.14","$0.00","-$63.14","","","","FAILED","NUTHOUSE HARDWARE","","Cash Balance"
"2024-10-19 03:38:53 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-19 03:38:39 EDT","","Cash Card","USD","$3.35","$0.00","$3.35","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-19 03:38:14 EDT","","Cash Card","USD","-$61.00","$0.00","-$61.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-19 03:37:53 EDT","","Cash Card","USD","-$61.00","$0.00","-$61.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-19 03:37:16 EDT","","Cash Card","USD","-$63.14","$0.00","-$63.14","","","","FAILED","NUTHOUSE HARDWARE","","Cash Balance"
"2024-10-19 00:09:54 EDT","","Cash Card","USD","-$32.05","$0.00","-$32.05","","","","COMPLETE","Duane Reade STO 155 E 34T","","Cash Balance"
"2024-10-18 23:17:15 EDT","","Cash Card","USD","-$5.31","$0.00","-$5.31","","","","COMPLETE","MCDONALD'S F17443","","Cash Balance"
"2024-10-18 23:02:10 EDT","","Cash Card","USD","-$94.86","$0.00","-$94.86","","","","COMPLETE","TARGET T-1263","","Cash Balance"
"2024-10-18 22:00:59 EDT","","Cash Card","USD","-$9.89","$0.00","-$9.89","","","","COMPLETE","PRET A MANGER 3401218","","Cash Balance"
"2024-10-18 21:35:06 EDT","","Cash Card","USD","-$355.11","$0.00","-$355.11","","","","COMPLETE","NST BEST BUY STORE 001835","","Cash Balance"
"2024-10-18 21:19:49 EDT","","Cash Card","USD","$242.19","$0.00","$242.19","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-10-18 20:48:20 EDT","#D-KD3P9L6","P2P","USD","$300.00","$0.00","$300.00","","","","COMPLETE","$300 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-18 19:32:35 EDT","","Deposits","USD","$200.00","$0.00","$200.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-18 19:31:13 EDT","","Cash Card","USD","-$53.50","$0.00","-$53.50","","","","FAILED","UBER   * EATS PENDING","","Cash Balance"
"2024-10-16 16:11:11 EDT","851vphb","P2P","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","$100 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-16 16:10:42 EDT","","Cash Card","USD","$98.50","$0.00","$98.50","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-16 15:52:56 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-16 15:52:32 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-16 10:47:21 EDT","","Cash Card","USD","-$72.65","$0.00","-$72.65","","","","COMPLETE","IC* INSTACART","","Cash Balance"
"2024-10-16 09:50:22 EDT","","Cash Card","USD","-$30.39","$0.00","-$30.39","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-16 09:49:10 EDT","","Cash Card","USD","-$30.39","$0.00","-$30.39","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-15 19:30:25 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-15 19:29:55 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-15 02:29:59 EDT","","Cash Card","USD","-$670.00","$0.00","-$670.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
